R,DC,mean voltage,maximum voltage,range voltage,variance voltage,median voltage,First Quartile voltage,Third Quartile voltage,Absolute Mean Deviation voltage,Absolute Local Derivative voltage
15,0.5,2.36210938466789,2.38041919823984,0.0392152207865726,0.000108434053715013,2.36234966229946,2.35458978373549,2.37092232506544,0.00875276822483798,0.000178433667056458
15,0.55,2.66126330182018,2.6810258254618,0.0457235742934605,0.000122537918619337,2.66163359292523,2.65266211950413,2.6695454194752,0.00908944712829545,0.000207238446800457
15,0.6,2.91988234496648,2.93808096051784,0.038116421029601,8.681063889079e-05,2.91984771779,2.91379363182619,2.92653357304072,0.00767233171107687,0.000235534643886772
22,0.05,0.548433007324145,0.557921264749254,0.0152151463639861,1.29534382140151e-05,0.547620730267425,0.545720279371202,0.549955602424306,0.00282923021772039,3.20683877041381e-05
22,0.1,0.866117019333269,0.877173283889341,0.018290294679651,1.88395829345998e-05,0.86525774276215,0.862741113766427,0.868786554449689,0.00354682273016735,4.95443253551359e-05
22,0.15,1.13100068594393,1.14447899925312,0.0207660548768549,2.25145956390349e-05,1.12994522281206,1.12781451031456,1.13271484691162,0.00358441433671526,6.39261955705826e-05
22,0.2,1.38055437750408,1.38828993199226,0.017493841628905,1.5216669610742e-05,1.38070318792789,1.37759920913851,1.38308712961798,0.00318939588384517,7.73490672480486e-05
22,0.25,1.62351136994027,1.63092736488748,0.0156177472349512,1.1885765903321e-05,1.62355579265408,1.62103498985379,1.62607655994463,0.00286057137003658,9.03312672280731e-05
22,0.3,1.86415286988705,1.87259052949099,0.0171152896189557,1.70172971287122e-05,1.86418374598977,1.86131417394615,1.86695074584433,0.00339579301091555,0.00010308454142595
22,0.35,2.0873416442115,2.10196380252728,0.0280638245990739,7.00302379955785e-05,2.08554705585806,2.08004453321904,2.09494122387115,0.00747295633454894,0.00011491602985072
22,0.4,2.32018489325124,2.33384394717135,0.0274492850680388,5.34776298651317e-05,2.32010867051617,2.3142788696954,2.32602321890369,0.00613480772995555,0.000127131967061082
22,0.45,2.54883091554497,2.56751012403815,0.0335134977293152,6.69483929870624e-05,2.547914290911,2.5427784057318,2.55473648892715,0.0067681905998716,0.000139112476605658
22,0.5,2.76380594322634,2.77558155477699,0.0252805806913576,4.08729783722689e-05,2.76378409552358,2.75983262235126,2.76880401201913,0.00523332601967009,0.000150275123283662
22,0.55,3.03513076774135,3.0557216562829,0.0486419517184915,0.00016332827962055,3.03491487088116,3.02407643882869,3.0464018608927,0.011114811767811,0.000165530056511046
22,0.6,3.37668157682754,3.39508837406093,0.0389642898261502,9.7718473988065e-05,3.37672647393088,3.36881853433874,3.38413566546669,0.00813110417072855,0.000190857816915686
