R,DC,mean voltage,maximum voltage,range voltage,variance voltage,median voltage,First Quartile voltage,Third Quartile voltage,Absolute Mean Deviation voltage,Absolute Local Derivative voltage
0.022,64,0.0149966009111179,0.0385951615995862,0.0379327012448156,0.000181107218387758,0.00989721844417316,0.00246795400284006,0.0281295306820382,0.0120640959253368,0.000376039345059498
0.022,65,0.0150568579577581,0.038917805452049,0.0382661142023072,0.000183984384671603,0.00980577778433065,0.00247476320450103,0.0280761088222913,0.0121477057059002,0.000379247917034915
0.022,66,0.0150891580657097,0.0390368387204087,0.0383758366753288,0.000185531696113438,0.00971365695155854,0.00248813454052671,0.028130144698038,0.0121925067290394,0.000380954830393161
0.022,67,0.0151244895784684,0.0391867613295714,0.0385316925980077,0.000187227762591584,0.00971147267108977,0.00250574129027782,0.0282547348370379,0.0122421086077324,0.000382744007459391
0.022,68,0.0151467341896281,0.0392947795011683,0.0386413625788706,0.000188290057762696,0.00974862884551622,0.00251176143096383,0.0283830742980235,0.0122731200033389,0.000383847545514206
0.022,69,0.0151683673764919,0.0393849422917837,0.0387337042763682,0.000189315697953724,0.00979753563592999,0.00250439543988467,0.0284728615366948,0.012303340437716,0.000384930774803414
0.022,70,0.0151807150937916,0.0394461318360558,0.0387959537872847,0.000189893848601942,0.0098280910247355,0.00250229921583519,0.0284500787762794,0.0123204042229251,0.000385530999667983
0.022,71,0.0151852042574111,0.0395140096065876,0.0388667984159241,0.000190041110080163,0.00986862255212129,0.00249851537878495,0.0284255809837177,0.0123242666142899,0.000385747911505564
0.022,72,0.0152393653227172,0.0412154241648021,0.0406280035486033,0.000191570374553628,0.00983492782666197,0.00246613133365067,0.0284233745818776,0.0123727767143683,0.000386734686151657
0.022,73,0.0153238416877265,0.0415793777389883,0.0409599724035494,0.000193927941897244,0.00988089308325595,0.00246204096741655,0.028619419977178,0.0124535316185172,0.000388831056540729
0.022,74,0.015437490423804,0.0421347833644157,0.0415826442734964,0.000197153805213618,0.00998310831495636,0.00245159141511497,0.02885918006707,0.0125648950483524,0.000391619581479919
0.022,75,0.0155107367049237,0.041820784406328,0.0412395236586679,0.000199351593744336,0.00992331056953856,0.00246990873613072,0.0290494333233214,0.0126375683754832,0.000393380217942044
0.022,76,0.01562411568398,0.0413290748815908,0.0407536414540448,0.000202291319719272,0.0101277018271398,0.002440183791525,0.0293591126058196,0.0127436253206925,0.000396113622188179
0.022,77,0.0156982336167596,0.043169049849462,0.042623283922978,0.000204509371904259,0.0100827527867105,0.0024302759997737,0.0295079172279398,0.0128178294885287,0.000397809627695968
0.022,78,0.0157450149569741,0.0431798250163282,0.0425915095371629,0.000205927553183841,0.0101421748153013,0.00244045107667242,0.0295745818589789,0.012865982424668,0.000398855617382171
0.022,79,0.0158018238423197,0.0441710072239678,0.04366572604481,0.000207687889599865,0.0102184869166509,0.002412414764438,0.0296743783933433,0.0129227087871267,0.00039998877232658
0.022,80,0.0158254332022516,0.0438140886665795,0.0432546828471819,0.000208343362541056,0.0101419938784087,0.00241997192085745,0.0296901403004487,0.0129468496431037,0.000400396887120685
0.022,81,0.0158308554117162,0.0429349013830265,0.0424694360038818,0.000208472321599162,0.0102274962433317,0.00240537556024432,0.0297559754341485,0.0129581662325295,0.000400320150786009
0.022,82,0.0158103909629602,0.0444261289523582,0.0439187693325149,0.000207901657819722,0.0102249627532069,0.00235720025563727,0.0297796531081291,0.012944712916947,0.000399428207747426
0.022,83,0.0157697924270602,0.0440326573590189,0.0434722658752824,0.000206432384695136,0.0102547471723751,0.00235744917416599,0.029708400341893,0.0129085181301633,0.000398217636659005
0.022,84,0.0156834527996272,0.0433146473245446,0.0428665670456023,0.00020473082048715,0.0102555177997205,0.00233197683941417,0.0295119622923545,0.0128458473881288,0.000395610821595367
0.022,85,0.0156009471563315,0.0443617918267449,0.0438961909666766,0.000202351020799894,0.0101112163248583,0.00232956331322008,0.0293198124526592,0.0127737681276583,0.00039315431426569
0.022,86,0.0154236369813507,0.0434543729497597,0.0430640881247434,0.000197665547613301,0.0101157642558205,0.00228771852836814,0.0290354118542253,0.0126261019094733,0.000388349842388966
0.022,87,0.015283817655847,0.0419113136371681,0.041472342323023,0.000194060212036623,0.0100093289571027,0.00227615946635485,0.0287071091831433,0.0125067409067799,0.000384393061498262
0.022,88,0.0149394808494737,0.0389415717896567,0.0385420616114838,0.00018397251734582,0.00991035583351526,0.00221534827240298,0.0280034694112743,0.0122006161062407,0.000375340371394948
0.022,89,0.0145970589385384,0.0417579895457741,0.0413993917550129,0.000176341005546302,0.00963908862974171,0.00214868019079717,0.0273884725486211,0.0119200826624129,0.000366086583149956
0.022,90,0.0142785235512014,0.0409415097197844,0.0405278013199617,0.000168387013745435,0.00954682231147019,0.00211127298170386,0.0267443134290667,0.0116455613333008,0.000357582328789026
0.022,91,0.0137424026472251,0.0408726296846942,0.0405971852357925,0.000155927795361113,0.00921739391554076,0.00202998767072411,0.0257108200842694,0.0111945829983587,0.000343360539777841
0.022,92,0.0133069717911997,0.0386513503318842,0.038301677077503,0.00014620523827832,0.00895220628942588,0.00195475555093866,0.024864823853008,0.010823880435776,0.000331700530908774
0.022,93,0.0125660802001945,0.0356976045432785,0.0355036024661283,0.000129331852843492,0.00854572089952261,0.00185652879816916,0.0233083069379989,0.010190808697999,0.00031254496962441
0.022,94,0.0115297484735039,0.0366147653571978,0.0363906278517686,0.000108031446457903,0.00790805817865637,0.00173876641575388,0.0214151859162191,0.00930640236340532,0.000285294343944698
0.022,95,0.0107209993462052,0.034139034079932,0.0338482304142625,9.33311932029903e-05,0.00738950170711415,0.00164670137964741,0.0198472002473306,0.00862211684549195,0.000264062179391885
0.022,96,0.00945313795466093,0.03034558804951,0.030233513068546,7.44981037987204e-05,0.00644695979734924,0.00147358993322474,0.0169261333007743,0.00760195740911539,0.000229838372604499
0.022,97,0.00830292739792983,0.0291049200433211,0.0289392006543954,5.77896644498718e-05,0.00575060166509471,0.00133299148879379,0.0147353172598433,0.00663483736606325,0.000198909136939971
0.022,98,0.00645564221180234,0.0278700583451935,0.0278573632213746,3.83596588998987e-05,0.00429211998936132,0.00103921872132906,0.0107847118581228,0.00524417953235516,0.000147285186665161
0.022,99,0.00474002968771918,0.0165888504432855,0.0165753095446696,2.30095343524557e-05,0.0027736691016267,0.000740368842262874,0.00865337063004074,0.00412443767346164,9.84746956277694e-05
0.022,100,4.24823425509885e-10,4.24823425509882e-10,0,6.9518697007652e-48,4.24823425509882e-10,4.24823425509882e-10,4.24823425509882e-10,2.63663820251278e-24,0
0.1,50,0.0604437791429196,0.0852607479784655,0.0494905408366232,0.000272184106621827,0.0602250459916118,0.0447461224542388,0.0762761348268232,0.0146462341231561,0.000486295057618419
0.1,51,0.0609811902376198,0.0862296985242564,0.0502636614273799,0.000280994457522436,0.0606592343923187,0.045026094917006,0.0770933002069937,0.014882006041891,0.000493731525194098
0.1,52,0.0616680848630362,0.0876426076269314,0.0514135004079582,0.000292624496153978,0.0611239753020835,0.045370386117626,0.0781649111476794,0.0151884891661238,0.000503278348548691
0.1,53,0.0624428382180479,0.0887676172344906,0.0520456247067144,0.000306216784747464,0.0618338847848687,0.0457899753448069,0.0792334452840985,0.0155408280472899,0.000514094922858883
0.1,54,0.0629219601235906,0.0897662927293237,0.0529486503695754,0.000314911445104259,0.0623578663772146,0.0460765481822813,0.0800485607373927,0.0157619461050152,0.00052080175820327
0.1,55,0.0635275063051139,0.09084530142468,0.0538182906600215,0.000326223617130598,0.0628487328942005,0.0463574113548741,0.0809701264210021,0.0160460537940264,0.00052934555710395
0.1,56,0.0639592181151314,0.0917541808309505,0.0545527747783751,0.000334487157172018,0.0630671409293935,0.0465729354476753,0.0816732384507399,0.0162509648786974,0.000535420928022783
0.1,57,0.0645039180077746,0.0926902630761413,0.0553281183413213,0.000345168134271621,0.0635568348295972,0.0468472627724689,0.082509132121025,0.016513698634166,0.000543100285752654
0.1,57,0.0648630444360878,0.0934097044350602,0.0558809454240932,0.000352361270364528,0.0638815542160344,0.0470587921580307,0.0831945478326113,0.0166894168865169,0.000548174333160963
0.1,59,0.0654322154960293,0.0943834993828202,0.0565629792779001,0.000364009710278597,0.0644873050807959,0.0472955632927595,0.0840885329775301,0.0169717844771261,0.000556228088016922
0.1,60,0.0658493438429413,0.0951235056891697,0.0571770263190668,0.000372667520781705,0.0647270235435468,0.0474745471774322,0.0846643116605398,0.0171793717591206,0.000562033348127522
0.1,61,0.0661514322939414,0.0957202985786185,0.05768015527535,0.000379015834002731,0.0647996149467458,0.047582555274367,0.0853001694546632,0.0173305764908583,0.000566247276942575
0.1,62,0.0665197684655641,0.0962792432318224,0.0580115935727929,0.000386841438847494,0.0652100916411104,0.0477237678316829,0.0858573882024018,0.0175163112006709,0.000571352475071947
0.1,63,0.0667473443220107,0.0967874390675107,0.0585419135286766,0.000391732924178806,0.0654623956774089,0.04778175389509,0.0862830517550833,0.0176326518153201,0.000574499221010862
0.1,64,0.0670301122186959,0.0971801341368912,0.0588445602685041,0.000397802690519074,0.0658142011374894,0.047925461064829,0.0867781820929424,0.0177777134681418,0.00057836382509217
0.1,65,0.0673046033983244,0.0975427212802157,0.0591806169680958,0.000403741878199248,0.0660319624527477,0.0480961317027004,0.087138514389676,0.017919329921664,0.000582113902413987
0.1,66,0.0674519850677609,0.0979500269914225,0.0593648665068278,0.000406956265924867,0.0659450646638874,0.0481970385442058,0.0874883317605722,0.0179953474385725,0.000584109894843358
0.1,67,0.0676137376599377,0.0981586870476558,0.0595542926577276,0.000410435352794051,0.0661852319260556,0.0482408835356916,0.0878381608773949,0.0180781300652726,0.000586261539961606
0.1,68,0.0677160537299409,0.0982281103962263,0.059561707807817,0.000412616272935291,0.0661581483755328,0.0483088810258473,0.0879251611007707,0.0181296729872066,0.000587597278901987
0.1,69,0.067815115254159,0.0983586312295487,0.0596752557253563,0.000414716751861325,0.0662172962723966,0.0483937774550745,0.0879500775961879,0.0181793409459308,0.000588895925011466
0.1,70,0.0678716550724162,0.0984882710857709,0.0598019362047292,0.000415895394480391,0.0662310102467989,0.0484561797428257,0.0879904717956136,0.0182071373049732,0.000589642306326664
0.1,71,0.0678915802240472,0.0984202595768745,0.0597292366978166,0.000416216844712144,0.0662720544212083,0.0484398383243028,0.0880819366517359,0.018215369997393,0.000589861838902638
0.1,72,0.0681368395697351,0.102224005743875,0.0657238996970158,0.000421259538808645,0.0666712243642021,0.0485830017125215,0.0884069694189829,0.018300273100087,0.000592122288840221
0.1,73,0.0685183194647495,0.103029029498056,0.0654976818167344,0.000426914785597708,0.0670993909555586,0.0488881986855342,0.088909684181501,0.0184168262792459,0.000595869592996059
0.1,74,0.0690283099222036,0.104489292615722,0.0686398435295631,0.000434029667170095,0.0675990238229385,0.0492074123594278,0.0895428329945279,0.0185678430394891,0.000601026470586955
0.1,75,0.0693667569360922,0.104010470282536,0.0666769823838001,0.000439257931895059,0.067939858762423,0.0494434240990492,0.0900335676181765,0.0186730855853684,0.00060441173292723
0.1,76,0.0698784545851506,0.102944102988752,0.0658472939490316,0.000444411058890843,0.068506091313818,0.0497909726751947,0.0907449386328619,0.0187979296049269,0.000609614240346218
0.1,77,0.0702109482717394,0.107025811221282,0.0702312319693967,0.000449489542122898,0.0688337759187546,0.0500442566708289,0.0911722493742558,0.0188978043731205,0.000613087177705727
0.1,78,0.0704297792746579,0.10692279183621,0.0684002396231989,0.000453509525572897,0.0690944565003386,0.0502307756525987,0.0914766821267257,0.0189703211435008,0.000615463963758867
0.1,79,0.0706877696135138,0.109772338902408,0.0739708533488611,0.000458626906976966,0.0694497546671287,0.0504394624395148,0.0917282474012898,0.0190601716621316,0.00061821191308496
0.1,80,0.0707898136504451,0.109008822459553,0.0711704440235635,0.000460267109597218,0.069581446239378,0.0505209204046021,0.0918368302733744,0.0190895572155975,0.00061950082412771
0.1,81,0.0708230880151008,0.107364065424145,0.0734092990606451,0.000460759292035295,0.069666489417445,0.0505395218786848,0.0918532182547444,0.0190983945811198,0.000620311173571297
0.1,82,0.070741415033174,0.110298491043733,0.0738529783192648,0.000458602474649853,0.0696426653433064,0.0505690177168982,0.0917959735660743,0.0190589245041726,0.000620126937408058
0.1,83,0.070555998258729,0.109127197588158,0.070537030033067,0.000454422182539284,0.0695212710106388,0.0504162473806646,0.0916488681310795,0.0189824477241945,0.000618892532691535
0.1,84,0.0701841732098792,0.107057291256001,0.0726767222375969,0.000453538112734663,0.0691431368050451,0.0501099783480337,0.0910143446655775,0.018922998134612,0.0006160227697569
0.1,85,0.0698116698217772,0.111002602995611,0.0759522149450377,0.000450372378733347,0.0687483289366508,0.0499243805864364,0.0904010667143857,0.0188334153585916,0.000612869986391287
0.1,86,0.0690248472996462,0.109120292650953,0.0771420281947889,0.000441040504982013,0.0679894407349756,0.0494070256664326,0.0892534332829131,0.0186239645919581,0.000606387420513871
0.1,87,0.0684029432529615,0.105552286980532,0.0713994323619079,0.000433821192241197,0.0673875597813887,0.0490090906082628,0.0883378820389813,0.018458274339877,0.00060095959427701
0.1,88,0.0668649503354389,0.0981516138565349,0.0658800153764087,0.000406072916290496,0.0659804590473519,0.0479829966033064,0.0865425447449377,0.0179259826129945,0.000587854125497409
0.1,89,0.0653452310004873,0.103373678385997,0.0730011333729838,0.000395049891336622,0.0643695453390275,0.0468541717178961,0.0844305720460353,0.0175928742759368,0.000574536965797081
0.1,90,0.0639141287696987,0.101329836540459,0.0686785793506919,0.000379818145782758,0.0629238263222921,0.0459015591754688,0.0825211400413767,0.0172153133404512,0.000561856610686052
0.1,91,0.0615268468428085,0.103740040592245,0.0779001931531288,0.000356759578630318,0.0605321056393778,0.0442158764810265,0.078862994800693,0.0166249729240047,0.000540633544112465
0.1,92,0.0595721082432211,0.0974422413740637,0.0684699751053585,0.000338083652924355,0.0585627083579542,0.0428702768030469,0.0762166851911676,0.0161290192691093,0.000523034593735314
0.1,93,0.0562637365301365,0.0910648574823145,0.0708752313201075,0.000300247646066949,0.0552291589462109,0.0405262726721458,0.0717853111695547,0.0152064525644308,0.00049361847694306
0.1,94,0.0516271844374756,0.0912856159255559,0.0693822914165742,0.000248023181969741,0.0507835024562772,0.0372679028722926,0.0658720921779093,0.0138399870527936,0.0004518989093298
0.1,95,0.0479784975546568,0.0854083659310576,0.0654959565648217,0.000225210578243415,0.0470381186466984,0.034759404430748,0.061200713948835,0.0129876454230814,0.000418762165164335
0.1,96,0.0423270581226791,0.0791595758192951,0.065329865859617,0.000194418649022152,0.0412122692599394,0.0307209111509129,0.0527231118531189,0.0118202742234931,0.000366975499107125
0.1,97,0.0371730471460202,0.0772966067617578,0.06195461751083,0.000168290624374002,0.0359575244179237,0.0269064065669418,0.0457832572152684,0.0107412225386198,0.000318942328553637
0.1,98,0.0288817349506762,0.070277519429772,0.0665660941192239,0.00014942418688696,0.0272575039357595,0.0194488426978575,0.0370433899360273,0.00995821268686164,0.000240566988081971
0.1,99,0.0211970805561392,0.0450587586933309,0.0423332131234639,0.00010157859500407,0.0201339846151464,0.0129709405096822,0.0295874693643725,0.00845321114253874,0.000169740037775097
0.1,100,3.77624051636904e-09,3.77624051636894e-09,0,9.20698032508078e-45,3.77624051636894e-09,3.77624051636894e-09,3.77624051636894e-09,9.59529510561512e-23,0
0.68,50,0.357537698390102,0.381305601924279,0.0492735762074433,0.000240676895421455,0.358091050226997,0.343377798069091,0.371844081257194,0.0136299954932001,0.000469458409042724
0.68,51,0.361089177632601,0.385391944740392,0.0499076115779299,0.000248758818491511,0.36164030583986,0.34665464089124,0.375594151224154,0.0138622347880741,0.00047692807944249
0.68,52,0.365648303296531,0.390649711473215,0.0515338993579254,0.00026003680741149,0.36614247324363,0.350876300133972,0.380511256267434,0.0141743049099486,0.000486587070484427
0.68,53,0.370797590463948,0.395470645561935,0.0509566991724255,0.000272606015120171,0.371274313144652,0.355567312839006,0.38610219457266,0.0145230783617995,0.00049756221007367
0.68,54,0.373990031894006,0.39955433932019,0.0521930949704784,0.000280938064663918,0.374396823089754,0.358542759040777,0.389495594382374,0.014747544917554,0.000504415294383067
0.68,55,0.378049216159241,0.403912271384404,0.0536779173365589,0.000291962458334643,0.378446334762187,0.362339977480238,0.393892223114872,0.0150389920241823,0.000513173783668566
0.68,56,0.380942863382492,0.407484834231508,0.0541648780239213,0.00029980755628022,0.381363771324248,0.364941528665007,0.397010252896079,0.0152467198183861,0.000519432315536819
0.68,57,0.384602169508338,0.411358558068776,0.0552017985107877,0.000310175318907432,0.384989071762388,0.368329069322303,0.401075894082003,0.0155156199797589,0.000527378095305289
0.68,57,0.38702603817712,0.413893724383228,0.0550529174551549,0.000317039692207367,0.387355639885361,0.370483688119635,0.403685103017285,0.0156932946796453,0.000532657604386057
0.68,59,0.390870106734212,0.418385324916657,0.055999220818706,0.000328400461200888,0.391197414809672,0.374031952344273,0.407906917070062,0.0159833752509631,0.000541067447596254
0.68,60,0.393647143717775,0.421119486389945,0.0564833413014224,0.000336840294237008,0.394014209406505,0.376595655699125,0.41094648030774,0.0161961164979999,0.00054716996799555
0.68,61,0.395661037242782,0.423555187821138,0.0570494374071962,0.000343057506258395,0.395985518298941,0.378396517633947,0.413191404588345,0.0163518797194772,0.000551582882788395
0.68,62,0.39819880906704,0.426088153493046,0.0575173735240008,0.000350944612835863,0.398513053234828,0.380720737057793,0.415987357048027,0.0165491654836937,0.00055715234322251
0.68,63,0.399639592885479,0.427929034526287,0.0579084856078079,0.000355467503384268,0.399958344578283,0.38203512197224,0.417491651015961,0.0166615838594645,0.00056028097473634
0.68,64,0.401559366651269,0.429626921762991,0.0581078626024545,0.000361461500586492,0.401976171333955,0.38375579816226,0.419622519139604,0.0168105720400085,0.000564460054006403
0.68,65,0.40341683468716,0.431532842560182,0.0578686132122768,0.000367270420858071,0.403744115938246,0.385479051589022,0.421617845892212,0.0169543616254118,0.00056848714221565
0.68,66,0.404425487541758,0.433126139806584,0.0585935727423242,0.00037052913582444,0.404735887552611,0.386385095877979,0.422633283216217,0.0170337937781501,0.000570677028524195
0.68,67,0.405521891249227,0.434197669412507,0.0588487797495034,0.000373955746839753,0.40586979381344,0.387454449160068,0.423904444470378,0.0171184644062863,0.000573044443241825
0.68,68,0.406212094800584,0.434859224827902,0.0588755091694608,0.000376135310088543,0.406684468841358,0.388161635644699,0.424667758159352,0.0171716571378388,0.000574521879550718
0.68,69,0.406880664507343,0.435480082238959,0.0586429221559733,0.00037818707699411,0.407335121126136,0.388684362486994,0.425350725428665,0.0172223396348328,0.000575939353179689
0.68,70,0.407269274537963,0.435874663494093,0.0589480116733171,0.000379377021482828,0.407728334576272,0.389057850531692,0.425806182063235,0.017251270396755,0.000576755288254664
0.68,71,0.407369019249202,0.436133058203852,0.0589319997786868,0.00037959171331773,0.40793192569053,0.389120432475498,0.425934399794752,0.0172577574565065,0.000576898902514121
0.68,72,0.409213575773238,0.44107192524824,0.0700004302664177,0.000386722556520924,0.409646754328585,0.390931998295254,0.427825199658347,0.0173807593755851,0.000579946701773236
0.68,73,0.41170572604141,0.446817512987376,0.0716286323672413,0.000395450273133697,0.412162947739483,0.393309200816015,0.430347233973754,0.0175396289833278,0.000584179542686521
0.68,74,0.415087213460029,0.452781239854643,0.0812973020034169,0.000403382485961585,0.415584648986583,0.396546177090285,0.433887032310624,0.0177030534949646,0.00059007946464017
0.68,75,0.417335208539591,0.453673296476405,0.0735596201568625,0.00040714488731772,0.41784521796382,0.398732604026585,0.436262808971825,0.0177920226223004,0.000593967632619028
0.68,76,0.420766491902692,0.454597403232768,0.0722243168912211,0.000412082960847958,0.421351939328326,0.402040996244181,0.439872746565884,0.0179134961748133,0.000600002968648382
0.68,77,0.423086841205995,0.459399078535447,0.0783068713154637,0.000416871551712649,0.423663326619973,0.404257156626702,0.442275689810089,0.0180141954229356,0.000604181708732463
0.68,78,0.424629126133893,0.462207583879301,0.0753844097419901,0.000423337785882842,0.425233682236961,0.405786013146703,0.443897264001481,0.0181224576324291,0.000607106414481234
0.68,79,0.426454300543661,0.474397513526333,0.0956351946989964,0.000432077135064033,0.427146726646715,0.407615922075006,0.445768591421492,0.0182620730637801,0.000610611249488279
0.68,80,0.427417223975399,0.471939957717635,0.0855310450878864,0.000435435776120068,0.428092845315747,0.408545753697553,0.446705532314647,0.01831907887339,0.000612518394420156
0.68,81,0.427913295806466,0.46905643061647,0.0928352210969204,0.000439515370456238,0.428614874125649,0.409035581845516,0.447139863557022,0.018375524476747,0.000614031141986824
0.68,82,0.427670388731865,0.470528040273815,0.0867008949881694,0.000431856285394147,0.428442093860901,0.408845227695987,0.447067397845245,0.018268333357853,0.000614572924675979
0.68,83,0.426940162069049,0.467386216133993,0.0771387603333486,0.000430213295902548,0.427691550504931,0.408170207032127,0.446298269432491,0.0182286188571153,0.000613872607573989
0.68,84,0.425025883852121,0.461372698805232,0.0902756956798326,0.000429062631588251,0.425771358767396,0.406375100004483,0.444272214880114,0.0181788804797274,0.000611831635157014
0.68,85,0.422844398412223,0.477454886555835,0.0990657289508406,0.000440245272391418,0.423564107047169,0.404399242688816,0.441576509010948,0.018279366452607,0.00060908637421058
0.68,86,0.418600938338242,0.470765074827699,0.112421082245005,0.00043777850985776,0.419283599049602,0.400368726694052,0.436995958466077,0.0181715021557527,0.000603355641589538
0.68,87,0.41474289937029,0.464638043797556,0.0967166961722514,0.000425851240146682,0.415465456391281,0.396709300536014,0.433007745783918,0.0179462219427557,0.000598132342589607
0.68,88,0.405871649135153,0.439610234567749,0.0792483515558705,0.000391103533365631,0.406584798505806,0.388210007024209,0.423862853943807,0.0173233583015271,0.00058525637510816
0.68,89,0.397032011710014,0.440783112851997,0.101660858089246,0.000389436804626839,0.397698485084711,0.379900644446602,0.414703813232785,0.0171479022793355,0.000572669257054296
0.68,90,0.388303894425665,0.431047428817848,0.0867330920124803,0.000382180708523357,0.388934814802952,0.371654471100384,0.405137120810139,0.0168996555227242,0.000559981588560282
0.68,91,0.374286533130765,0.435952910142239,0.132307973584252,0.00038456965977628,0.374802153193517,0.358220846605625,0.390213427649288,0.0167147325679084,0.000539290155100609
0.68,92,0.362191538254493,0.416340109370686,0.101747462303942,0.000361388524627448,0.362649763594997,0.346780231396012,0.3778875603032,0.0161898956593852,0.000521431530046788
0.68,93,0.34256214526066,0.400282834711006,0.134217718279844,0.000357611343228792,0.342880652839467,0.327895876839291,0.357348374190286,0.0158557379318909,0.000492008652464157
0.68,94,0.314250985409429,0.361929381660908,0.101062789257821,0.000254310660257231,0.314621178235829,0.300953694569895,0.327703039464229,0.0136829768711009,0.000449445703100267
0.68,95,0.292440637419958,0.336068866251343,0.0826750319844399,0.000262120473168562,0.292692231734394,0.279695304862794,0.304220930158782,0.0135433185164452,0.000416459189415205
0.68,96,0.257660821447791,0.312348800274123,0.12456027768538,0.000289443584431854,0.257554699817385,0.24539905594837,0.269091490100452,0.0137606335225631,0.000364622687228015
0.68,97,0.226237654699947,0.299696288706214,0.117042717821318,0.00028517305150785,0.225958758117969,0.213894460647645,0.23797399715886,0.013794047875178,0.00031684212257638
0.68,98,0.175301202932123,0.236425243236388,0.143113032742381,0.000416109012561768,0.176229276073534,0.161011248440116,0.190658209420165,0.0167333613588551,0.000241571360015603
0.68,99,0.130466354758835,0.174605434741134,0.0909630195370413,0.000251737626761887,0.13099267080851,0.118926356042106,0.141938519447589,0.0129904457075231,0.00018044494107071
0.68,100,9.50223305587207e-10,9.50223305587225e-10,0,3.38735931717101e-46,9.50223305587225e-10,9.50223305587225e-10,9.50223305587225e-10,1.84047686293049e-23,0
